GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "17000","Illinois",3,SAGDP7,1,"...","All industry total ","Thousands of dollars",151763948,154634424,162139289,169782570,173160397,178190923,188450036,203629971,215916550,229228848,235169175,227622224,241643070,256275876,267715171,283980197,291355225,304069465,312470034,317333679,318234077,334381507,345448645,337613292,378415711,404768035,441154406,456295703
 "17000","Illinois",3,SAGDP7,2,"..."," Private industries ","Thousands of dollars",145519729,148411656,155658765,162971546,166124718,170675957,180724362,195911979,207758604,220368928,226419664,218509662,232216897,246390027,257865644,273619793,280807827,293037807,301114005,305377719,304917829,320873825,330970845,323343665,363701906,388649680,424621266,438929602
 "17000","Illinois",3,SAGDP7,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",3435397,2842943,2408416,3095052,2914727,2170676,3116707,4935436,3088986,3519109,4522194,6008265,4182512,4354044,7104226,5304205,10258281,6518865,3466575,5552044,5138626,6143157,5203480,7171154,11377752,12914738,10712609,9434438
 "17000","Illinois",3,SAGDP7,4,"111-112","   Farms ","Thousands of dollars",3330057,2731092,2300738,2970939,2783834,2051731,3000560,4852224,2986534,3383537,4393211,5881379,4081999,4193544,6962413,5153613,10123899,6360556,3276026,5359744,4957648,5967152,4992187,6898988,11060883,12539904,10237115,8965716
 "17000","Illinois",3,SAGDP7,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",105340,111851,107678,124113,130893,118945,116147,83211,102453,135571,128983,126886,100513,160500,141813,150592,134382,158309,190549,192300,180977,176005,211294,272166,316869,374835,475494,468722
 "17000","Illinois",3,SAGDP7,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",248597,420402,608768,445591,509809,479400,544567,624996,845199,976778,1122553,1134815,1188120,1114583,1132071,1252622,1210250,1079674,1058461,670250,849292,934700,689620,517229,725176,1021944,1015244,976662
 "17000","Illinois",3,SAGDP7,7,"211","   Oil and gas extraction ","Thousands of dollars",5192,-8919,6602,-1224,-8760,18747,34708,66857,68051,59774,62279,114000,63081,93552,130414,152889,104967,18342,-958,3923,20223,32859,-16142,6947,36269,50656,24545,26636
 "17000","Illinois",3,SAGDP7,8,"212","   Mining (except oil and gas) ","Thousands of dollars",242747,428925,600805,446089,504779,457522,505865,548541,762486,881038,1018151,955888,1086499,963944,925417,1018433,1026498,962273,1015161,666671,812384,871742,675948,493650,660740,935836,951946,922197
 "17000","Illinois",3,SAGDP7,9,"213","   Support activities for mining ","Thousands of dollars",658,396,1361,726,13790,3130,3995,9598,14661,35966,42123,64927,38540,57087,76239,81301,78785,99059,44258,-345,16684,30098,29813,16631,28167,35452,38753,27829
 "17000","Illinois",3,SAGDP7,10,"22","  Utilities ","Thousands of dollars",4881088,4342150,4952739,4447037,4565233,4019334,4198694,4838668,4515031,4632493,4420951,4788042,4924956,6078679,6124485,5443821,5470977,6435328,6241964,5917321,6281051,6691815,7058166,7846660,9296520,12693559,12629879,11995434
