GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "16000","Idaho",7,SAGDP7,1,"...","All industry total ","Thousands of dollars",11601251,12172090,13958235,15773433,14666887,15030632,15814546,17892010,20103754,19543761,20464838,23077168,22871848,24091538,24844028,24454568,26331993,27605565,27451147,28396093,28975013,32193202,34743772,38821565,43178000,48249351,52294983,55167119
 "16000","Idaho",7,SAGDP7,2,"..."," Private industries ","Thousands of dollars",10778200,11324696,13041905,14784661,13650316,13948629,14672556,16702183,18713773,18054595,18924821,21461764,21262391,22551555,23219552,22708490,24549691,25710172,25469078,26335794,26838106,29908247,32353120,36306510,40456552,45303377,49322149,52166655
 "16000","Idaho",7,SAGDP7,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",1147278,1343950,1339937,1390718,1472635,1391541,1255980,1914030,1565359,1530943,2017645,2097649,1273211,1802468,2530776,2480031,2717429,2786397,2613420,2412447,2054843,2440760,2761296,3064113,2814856,4468948,3663789,3246299
 "16000","Idaho",7,SAGDP7,4,"111-112","   Farms ","Thousands of dollars",996957,1180890,1184686,1231174,1315997,1241361,1101984,1774007,1420265,1369160,1862857,1953644,1144708,1648540,2384302,2338189,2556262,2610516,2444059,2269027,1904981,2238370,2569667,2825822,2603348,4171070,3345019,2926993
 "16000","Idaho",7,SAGDP7,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",150321,163060,155251,159543,156639,150181,153996,140023,145094,161783,154787,144006,128503,153928,146473,141843,161167,175881,169361,143420,149863,202390,191629,238291,211509,297878,318770,319306
 "16000","Idaho",7,SAGDP7,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",15270,36237,57058,44315,39829,53831,63473,81219,427909,369682,364868,679217,681402,1007253,1084650,465027,803818,1151246,603004,714034,268381,264756,171229,397925,659641,477611,875669,(D)
 "16000","Idaho",7,SAGDP7,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,22,32,(D),(D),(D),(D),(D),1039,3601,(D),9095,7096,5749,7876,3469,287,-1274,15154,2679,2172,435,-1527,3593,9863,2497,(D)
 "16000","Idaho",7,SAGDP7,8,"212","   Mining (except oil and gas) ","Thousands of dollars",14957,36281,57720,44651,39639,53825,63795,81274,427675,366893,357209,656577,670134,991434,1062665,435888,777652,1121799,591250,697986,267435,260034,170996,401845,656921,464242,869782,1227877
 "16000","Idaho",7,SAGDP7,9,"213","   Support activities for mining ","Thousands of dollars",313,-45,-684,-368,(D),(D),(D),(D),(D),1750,4058,(D),2173,8722,16236,21262,22697,29159,13027,893,-1733,2550,-201,-2393,-873,3506,3389,233
 "16000","Idaho",7,SAGDP7,10,"22","  Utilities ","Thousands of dollars",373451,336538,378419,373590,386046,364302,357099,391483,363429,433140,445451,527227,677289,745690,755963,783587,840635,807775,766969,772608,824421,770671,790732,870013,971217,1097436,1162490,1130343
 "16000","Idaho",7,SAGDP7,11,"23","  Construction ","Thousands of dollars",763943,846740,841808,800124,759111,712410,835411,936245,1230123,1438319,1595287,1280289,1134104,859930,867895,1008819,1274993,1411932,1460334,1451264,1461606,1402254,1614573,2313748,2420324,2521045,2761155,2936135
 "16000","Idaho",7,SAGDP7,12,"31-33","  Manufacturing ","Thousands of dollars",1519756,1216692,2312678,3720679,2155752,2004447,2293985,2841708,3531801,1906026,1485738,2804004,3621994,3841549,3711598,3029032,2601699,2442264,2351040,2394814,2492676,3073292,3294435,3396834,3188662,3332370,3886761,3471630
 "16000","Idaho",7,SAGDP7,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",1014063,828509,992486,2459983,1240313,1371254,1751542,2443502,3116852,1348765,813332,1964365,2652430,2978009,2707054,1824105,1511442,1417995,1025841,1251135,1265435,1600043,1707441,1256178,1040476,1182072,1136871,593448
